t,x
1.474,15.485603899999996
1.475,15.500731399999996
1.476,15.515873703999995
1.477,15.531030819999994
1.478,15.546202755999994
1.479,15.561389519999993
1.48,15.576591119999993
1.481,15.591807563999993
1.482,15.607038859999992
1.483,15.622285015999992
1.484,15.637546039999993
1.485,15.652821939999994
1.486,15.668112723999993
1.487,15.683418399999994
1.488,15.698738975999994
1.489,15.714074459999994
1.49,15.729424859999995
1.491,15.744790183999994
1.492,15.760170439999994
1.493,15.775565635999994
1.494,15.790975779999995
1.495,15.806400879999995
1.496,15.821840943999995
1.497,15.837295979999995
1.498,15.852765995999995
1.499,15.868250999999995
1.5,15.883750999999995
1.5010000000000001,15.899266003999994
1.502,15.914796019999994
1.5030000000000001,15.930341055999994
1.504,15.945901119999995
1.5050000000000001,15.961476219999994
1.506,15.977066363999995
1.5070000000000001,15.992671559999994
1.508,16.008291815999993
1.5090000000000001,16.023927139999994
1.51,16.039577539999993
1.5110000000000001,16.055243023999992
1.512,16.070923599999993
1.5130000000000001,16.086619275999993
1.514,16.102330059999993
1.5150000000000001,16.118055959999992
1.516,16.133796983999993
1.5170000000000001,16.14955313999999
1.518,16.16532443599999
1.5190000000000001,16.18111087999999
1.52,16.19691247999999
1.5210000000000001,16.21272924399999
1.522,16.228561179999993
1.5230000000000001,16.244408295999992
1.524,16.26027059999999
1.5250000000000001,16.27614809999999
1.526,16.29204080399999
1.5270000000000001,16.307948719999988
1.528,16.32387185599999
1.5290000000000001,16.33981021999999
1.53,16.35576381999999
1.5310000000000001,16.37173266399999
1.532,16.38771675999999
1.5330000000000001,16.403716115999988
1.534,16.419730739999988
1.5350000000000001,16.435760639999987
1.536,16.451805823999987
1.537,16.467866299999987
1.538,16.483942075999988
1.539,16.500033159999987
1.54,16.51613955999999
1.541,16.53226128399999
1.542,16.54839833999999
1.543,16.56455073599999
1.544,16.58071847999999
1.545,16.59690157999999
1.546,16.61310004399999
1.547,16.629313879999987
1.548,16.645543095999987
1.549,16.661787699999987
1.55,16.678047699999986
1.551,16.694323103999988
1.552,16.71061391999999
1.553,16.726920155999988
1.554,16.743241819999987
1.555,16.75957891999999
1.556,16.77593146399999
1.557,16.792299459999988
1.558,16.808682915999988
1.559,16.82508183999999
1.56,16.841496239999987
1.561,16.857926123999988
1.562,16.874371499999988
1.563,16.890832375999988
1.564,16.90730875999999
1.565,16.923800659999987
1.566,16.940308083999987
1.567,16.956831039999987
1.568,16.973369535999986
1.569,16.989923579999985
1.57,17.006493179999985
1.571,17.023078343999984
1.572,17.039679079999985
1.573,17.056295395999985
1.574,17.072927299999986
1.575,17.089574799999987
1.576,17.106237903999986
1.577,17.122916619999987
1.578,17.139610955999988
1.579,17.156320919999988
1.58,17.17304651999999
1.581,17.189787763999988
1.582,17.206544659999988
1.583,17.223317215999987
1.584,17.240105439999986
1.585,17.256909339999986
1.586,17.273728923999986
1.587,17.290564199999984
1.588,17.307415175999985
1.589,17.324281859999985
1.59,17.341164259999985
1.591,17.358062383999986
1.592,17.374976239999985
1.593,17.391905835999985
1.594,17.408851179999985
1.595,17.425812279999985
1.596,17.442789143999985
1.597,17.459781779999986
1.598,17.476790195999985
1.599,17.493814399999984
1.6,17.510854399999985
1.601,17.527910203999987
1.602,17.544981819999986
1.603,17.562069255999987
1.604,17.579172519999986
1.605,17.596291619999985
1.606,17.613426563999983
1.607,17.630577359999982
1.608,17.647744015999983
1.609,17.664926539999982
1.61,17.682124939999984
1.611,17.699339223999985
1.612,17.716569399999987
1.613,17.733815475999986
1.614,17.751077459999987
1.615,17.768355359999987
1.616,17.785649183999986
1.617,17.802958939999986
1.618,17.820284635999986
1.619,17.837626279999984
1.62,17.854983879999985
1.621,17.872357443999984
1.622,17.889746979999984
1.623,17.907152495999984
1.624,17.924573999999986
1.625,17.942011499999985
1.6260000000000001,17.959465003999984
1.627,17.976934519999983
1.6280000000000001,17.99442005599998
1.629,18.01192161999998
1.6300000000000001,18.029439219999983
1.631,18.046972863999983
1.6320000000000001,18.064522559999983
1.633,18.082088315999982
1.6340000000000001,18.099670139999983
1.635,18.11726803999998
1.6360000000000001,18.13488202399998
1.637,18.15251209999998
1.6380000000000001,18.17015827599998
1.639,18.18782055999998
1.6400000000000001,18.205498959999982
1.641,18.22319348399998
1.6420000000000001,18.24090413999998
1.643,18.25863093599998
1.6440000000000001,18.27637387999998
1.645,18.29413297999998
1.6460000000000001,18.31190824399998
1.647,18.32969967999998
1.6480000000000001,18.34750729599998
1.649,18.365331099999977
1.6500000000000001,18.383171099999977
1.651,18.401027303999978
1.6520000000000001,18.418899719999978
1.653,18.436788355999976
1.6540000000000001,18.454693219999974
1.655,18.472614319999973
1.6560000000000001,18.490551663999973
1.657,18.508505259999975
1.6580000000000001,18.526475115999975
1.659,18.544461239999976
1.6600000000000001,18.562463639999976
1.661,18.580482323999977
1.6620000000000001,18.598517299999976
1.663,18.616568575999977
1.6640000000000001,18.634636159999978
1.665,18.65272005999998
1.666,18.67082028399998
1.667,18.68893683999998
1.668,18.70706973599998
1.669,18.72521897999998
1.67,18.74338457999998
1.671,18.76156654399998
1.672,18.77976487999998
1.673,18.79797959599998
1.674,18.81621069999998
1.675,18.834458199999982
1.676,18.852722103999984
1.677,18.871002419999982
1.678,18.889299155999982
1.679,18.90761231999998
1.68,18.925941919999982
1.681,18.944287963999983
1.682,18.962650459999985
1.683,18.981029415999984
1.684,18.999424839999985
1.685,19.017836739999986
1.686,19.036265123999986
1.687,19.054709999999986
1.688,19.073171375999987
1.689,19.091649259999986
1.69,19.110143659999988
1.691,19.12865458399999
1.692,19.14718203999999
1.693,19.165726035999988
1.694,19.184286579999988
1.695,19.20286367999999
1.696,19.22145734399999
1.697,19.24006757999999
1.698,19.258694395999992
1.699,19.27733779999999
1.7,19.29599779999999
1.701,19.31467440399999
1.702,19.33336761999999
1.703,19.35207745599999
1.704,19.37080391999999
1.705,19.389547019999988
1.706,19.408306763999988
1.707,19.427083159999988
1.708,19.445876215999988
1.709,19.46468593999999
1.71,19.483512339999987
1.711,19.502355423999987
1.712,19.521215199999986
1.713,19.540091675999985
1.714,19.558984859999985
1.715,19.577894759999985
1.716,19.596821383999984
1.717,19.615764739999985
1.718,19.634724835999986
1.719,19.653701679999987
1.72,19.67269527999999
1.721,19.69170564399999
1.722,19.710732779999987
1.723,19.729776695999988
1.724,19.74883739999999
1.725,19.76791489999999
1.726,19.78700920399999
1.727,19.80612031999999
1.728,19.82524825599999
1.729,19.84439301999999
1.73,19.86355461999999
1.731,19.882733063999993
1.732,19.901928359999992
1.733,19.92114051599999
1.734,19.940369539999992
1.735,19.959615439999993
1.736,19.978878223999992
1.737,19.998157899999992
1.738,20.01745447599999
1.739,20.03676795999999
1.74,20.056098359999993
1.741,20.075445683999995
1.742,20.094809939999994
1.743,20.114191135999995
1.744,20.133589279999995
1.745,20.153004379999995
1.746,20.172436443999995
1.747,20.191885479999996
1.748,20.211351495999995
1.749,20.230834499999997
1.75,20.250334499999997
1.7510000000000001,20.269851504
1.752,20.28938552
1.7530000000000001,20.308936556
1.754,20.32850462
1.7550000000000001,20.34808972
1.756,20.367691864
1.7570000000000001,20.387311060000002
1.758,20.406947316
1.7590000000000001,20.42660064
1.76,20.44627104
1.7610000000000001,20.465958523999998
1.762,20.485663099999996
1.7630000000000001,20.505384775999996
1.764,20.525123559999997
1.7650000000000001,20.544879459999997
1.766,20.564652483999996
1.7670000000000001,20.584442639999995
1.768,20.604249935999995
1.7690000000000001,20.624074379999996
1.77,20.643915979999996
1.7710000000000001,20.663774743999994
1.772,20.683650679999992
1.7730000000000001,20.70354379599999
1.774,20.72345409999999
1.7750000000000001,20.743381599999992
1.776,20.763326303999992
1.7770000000000001,20.783288219999992
1.778,20.803267355999992
1.7790000000000001,20.823263719999993
1.78,20.84327731999999
1.7810000000000001,20.863308163999992
1.782,20.883356259999992
1.7830000000000001,20.903421615999992
1.784,20.923504239999993
1.7850000000000001,20.943604139999994
1.786,20.963721323999994
1.7870000000000001,20.983855799999994
1.788,21.004007575999992
1.7890000000000001,21.02417665999999
1.79,21.04436305999999
1.7910000000000001,21.064566783999993
1.792,21.084787839999994
1.793,21.105026235999993
1.794,21.125281979999993
1.795,21.145555079999994
1.796,21.165845543999993
1.797,21.186153379999993
1.798,21.206478595999993
1.799,21.226821199999993
1.8,21.247181199999993
1.801,21.267558603999994
1.802,21.287953419999994
1.803,21.308365655999992
1.804,21.328795319999994
1.805,21.349242419999992
1.806,21.36970696399999
1.807,21.390188959999993
1.808,21.410688415999992
1.809,21.43120533999999
1.81,21.45173973999999
1.811,21.47229162399999
1.812,21.49286099999999
1.813,21.51344787599999
1.814,21.53405225999999
1.815,21.554674159999987
1.816,21.575313583999986
1.817,21.595970539999986
1.818,21.616645035999987
1.819,21.637337079999988
1.82,21.658046679999988
1.821,21.678773843999988
1.822,21.69951857999999
1.823,21.720280895999988
1.824,21.74106079999999
1.825,21.76185829999999
1.826,21.78267340399999
1.827,21.80350611999999
1.828,21.82435645599999
1.829,21.84522441999999
1.83,21.86611001999999
1.831,21.88701326399999
1.832,21.90793415999999
1.833,21.92887271599999
1.834,21.94982893999999
1.835,21.97080283999999
1.836,21.99179442399999
1.837,22.012803699999992
1.838,22.033830675999994
1.839,22.054875359999993
1.84,22.075937759999995
1.841,22.097017883999996
1.842,22.118115739999997
1.843,22.139231335999998
1.844,22.160364679999997
1.845,22.181515779999998
1.846,22.202684643999998
1.847,22.223871279999997
1.848,22.245075695999997
1.849,22.266297899999998
1.85,22.287537899999997
1.851,22.308795703999998
1.852,22.33007132
1.853,22.351364756
1.854,22.37267602
1.855,22.39400512
1.856,22.415352064
1.857,22.43671686
1.858,22.458099516
1.859,22.47950004
1.86,22.500918440000003
1.861,22.522354724000003
1.862,22.543808900000002
1.863,22.565280976
1.864,22.58677096
1.865,22.60827886
1.866,22.629804684
1.867,22.65134844
1.868,22.672910136
1.869,22.694489779999998
1.87,22.716087379999998
1.871,22.737702944
1.872,22.759336479999998
1.873,22.780987995999997
1.874,22.802657499999995
1.875,22.824344999999994
1.8760000000000001,22.846050503999994
1.877,22.867774019999995
1.8780000000000001,22.889515555999996
1.879,22.911275119999996
1.8800000000000001,22.933052719999996
1.881,22.954848363999997
1.8820000000000001,22.976662059999995
1.883,22.998493815999996
1.8840000000000001,23.020343639999997
1.885,23.042211539999997
1.8860000000000001,23.064097523999997
1.887,23.086001599999996
1.8880000000000001,23.107923775999996
1.889,23.129864059999996
1.8900000000000001,23.151822459999995
1.891,23.173798983999994
1.8920000000000001,23.195793639999994
1.893,23.217806435999993
1.8940000000000001,23.239837379999994
1.895,23.261886479999994
1.8960000000000001,23.283953743999994
1.897,23.306039179999996
1.8980000000000001,23.328142795999995
1.899,23.350264599999996
1.9000000000000001,23.372404599999996
1.901,23.394562803999996
1.9020000000000001,23.416739219999997
1.903,23.438933855999995
1.9040000000000001,23.461146719999995
1.905,23.483377819999994
1.9060000000000001,23.505627163999993
1.907,23.52789475999999
1.9080000000000001,23.55018061599999
1.909,23.572484739999993
1.9100000000000001,23.594807139999993
1.911,23.617147823999993
1.9120000000000001,23.639506799999992
1.913,23.661884075999993
1.9140000000000001,23.684279659999994
1.915,23.706693559999994
1.9160000000000001,23.729125783999994
1.917,23.751576339999993
1.9180000000000001,23.774045235999992
1.919,23.796532479999993
1.92,23.81903807999999
1.921,23.841562043999993
1.922,23.864104379999993
1.923,23.886665095999994
1.924,23.909244199999993
1.925,23.931841699999993
1.926,23.95445760399999
1.927,23.977091919999992
1.928,23.999744655999994
1.929,24.022415819999992
1.93,24.04510541999999
1.931,24.067813463999993
1.932,24.090539959999994
1.933,24.113284915999994
1.934,24.136048339999995
1.935,24.158830239999993
1.936,24.181630623999993
1.937,24.204449499999992
1.938,24.22728687599999
1.939,24.25014275999999
1.94,24.273017159999988
1.941,24.29591008399999
1.942,24.318821539999988
1.943,24.341751535999986
1.944,24.364700079999984
1.945,24.387667179999983
1.946,24.410652843999983
1.947,24.433657079999982
1.948,24.456679895999983
1.949,24.479721299999984
1.95,24.502781299999985
1.951,24.525859903999983
1.952,24.548957119999983
1.953,24.57207295599998
1.954,24.595207419999984
1.955,24.61836051999998
1.956,24.64153226399998
1.957,24.66472265999998
1.958,24.68793171599998
1.959,24.71115943999998
1.96,24.734405839999983
1.961,24.75767092399998
1.962,24.78095469999998
1.963,24.804257175999982
1.964,24.827578359999983
1.965,24.850918259999982
1.966,24.874276883999983
1.967,24.897654239999984
1.968,24.921050335999983
1.969,24.944465179999984
1.97,24.967898779999985
1.971,24.991351143999985
1.972,25.014822279999986
1.973,25.038312195999985
1.974,25.061820899999987
1.975,25.085348399999987
1.976,25.108894703999987
1.977,25.132459819999987
1.978,25.15604375599999
1.979,25.179646519999988
1.98,25.203268119999986
1.981,25.226908563999988
1.982,25.25056785999999
1.983,25.27424601599999
1.984,25.29794303999999
1.985,25.32165893999999
1.986,25.345393723999987
1.987,25.369147399999985
1.988,25.392919975999984
1.989,25.416711459999984
1.99,25.440521859999983
1.991,25.464351183999984
1.992,25.488199439999985
1.993,25.512066635999986
1.994,25.535952779999985
1.995,25.559857879999985
1.996,25.583781943999984
1.997,25.607724979999983
1.998,25.63168699599998
1.999,25.65566799999998
2.0,25.67966799999998
2.001,25.70368700399998
2.0020000000000002,25.72772501999998
2.003,25.75178205599998
2.004,25.775858119999977
2.005,25.799953219999978
2.0060000000000002,25.824067363999976
2.007,25.848200559999977
2.008,25.872352815999978
2.009,25.89652413999998
2.0100000000000002,25.920714539999977
2.011,25.944924023999977
2.012,25.969152599999976
2.013,25.993400275999978
2.0140000000000002,26.01766705999998
2.015,26.04195295999998
2.016,26.06625798399998
2.017,26.090582139999977
2.0180000000000002,26.11492543599998
2.019,26.13928787999998
2.02,26.16366947999998
2.021,26.18807024399998
2.0220000000000002,26.212490179999982
2.023,26.236929295999982
2.024,26.26138759999998
2.025,26.28586509999998
2.0260000000000002,26.31036180399998
2.027,26.33487771999998
2.028,26.35941285599998
2.029,26.38396721999998
2.0300000000000002,26.40854081999998
2.031,26.433133663999982
2.032,26.45774575999998
2.033,26.48237711599998
2.0340000000000003,26.50702773999998
2.035,26.53169763999998
2.036,26.55638682399998
2.037,26.58109529999998
2.0380000000000003,26.60582307599998
2.039,26.63057015999998
2.04,26.65533655999998
2.041,26.68012228399998
2.0420000000000003,26.704927339999983
2.043,26.729751735999983
2.044,26.754595479999985
2.045,26.779458579999986
2.0460000000000003,26.804341043999987
2.047,26.82924287999999
2.048,26.854164095999987
2.049,26.87910469999999
2.05,26.90406469999999
2.051,26.92904410399999
2.052,26.95404291999999
2.053,26.97906115599999
2.054,27.00409881999999
2.055,27.02915591999999
2.056,27.05423246399999
2.057,27.079328459999992
2.058,27.104443915999994
2.059,27.129578839999994
2.06,27.154733239999995
2.061,27.179907123999996
2.062,27.205100499999997
2.063,27.230313375999998
2.064,27.255545759999997
2.065,27.280797659999998
2.066,27.306069083999997
2.067,27.331360039999996
2.068,27.356670535999996
2.069,27.382000579999996
2.07,27.407350179999995
2.071,27.432719343999995
2.072,27.458108079999995
2.073,27.483516395999995
2.074,27.508944299999996
2.075,27.534391799999995
2.076,27.559858903999995
2.077,27.585345619999995
2.078,27.610851955999994
2.079,27.636377919999994
2.08,27.661923519999995
2.081,27.687488763999994
2.082,27.713073659999996
2.083,27.738678215999997
2.084,27.764302439999998
2.085,27.789946339999997
2.086,27.815609923999997
2.087,27.841293199999996
2.088,27.866996175999997
2.089,27.89271886
2.09,27.918461259999997
2.091,27.944223383999997
2.092,27.970005239999995
2.093,27.995806835999996
2.094,28.021628179999997
2.095,28.047469279999998
2.096,28.073330143999996
2.097,28.099210779999996
2.098,28.125111195999995
2.099,28.151031399999994
2.1,28.176971399999992
2.101,28.20293120399999
2.102,28.228910819999992
2.103,28.25491025599999
2.104,28.28092951999999
2.105,28.30696861999999
2.106,28.333027563999988
2.107,28.359106359999988
2.108,28.385205015999986
2.109,28.411323539999987
2.11,28.437461939999988
2.111,28.46362022399999
2.112,28.489798399999987
2.113,28.515996475999987
2.114,28.542214459999986
2.115,28.568452359999988
2.116,28.59471018399999
2.117,28.62098793999999
2.118,28.64728563599999
2.119,28.673603279999988
2.12,28.69994087999999
2.121,28.72629844399999
2.122,28.75267597999999
2.123,28.779073495999988
2.124,28.80549099999999
2.125,28.83192849999999
2.126,28.85838600399999
2.1270000000000002,28.88486351999999
2.128,28.91136105599999
2.129,28.93787861999999
2.13,28.96441621999999
2.1310000000000002,28.99097386399999
2.132,29.01755155999999
2.133,29.04414931599999
2.134,29.07076713999999
2.1350000000000002,29.09740503999999
2.136,29.12406302399999
2.137,29.15074109999999
2.138,29.17743927599999
2.1390000000000002,29.20415755999999
2.14,29.23089595999999
2.141,29.257654483999993
2.142,29.284433139999994
2.1430000000000002,29.311231935999995
2.144,29.338050879999994
2.145,29.364889979999994
2.146,29.391749243999993
2.1470000000000002,29.418628679999994
2.148,29.445528295999996
2.149,29.472448099999994
2.15,29.499388099999994
2.1510000000000002,29.526348303999995
2.152,29.553328719999996
2.153,29.580329355999996
2.154,29.607350219999997
2.1550000000000002,29.63439132
2.156,29.661452664
2.157,29.688534259999997
2.158,29.715636116
2.1590000000000003,29.74275824
2.16,29.76990064
2.161,29.797063324
2.162,29.8242463
2.1630000000000003,29.851449576
2.164,29.87867316
2.165,29.90591706
2.166,29.933181284
2.1670000000000003,29.96046584
2.168,29.987770736
2.169,30.01509598
2.17,30.042441580000002
2.1710000000000003,30.069807544000003
2.172,30.097193880000003
2.173,30.124600596000004
2.174,30.152027700000005
2.1750000000000003,30.179475200000006
2.176,30.206943104000008
2.177,30.234431420000007
2.178,30.26194015600001
2.179,30.28946932000001
2.18,30.31701892000001
2.181,30.34458896400001
2.182,30.37217946000001
2.183,30.39979041600001
2.184,30.427421840000008
2.185,30.455073740000007
2.186,30.482746124000005
2.187,30.510439000000005
2.188,30.538152376000006
